444.99,3936.22,13473.2,6489.66,3513.68,13226.2,6860.04,-34.7409,77.7769,-56.6653,44.7409,-17.7769,86.6653
445.802,3904.53,13534,6447.18,3553.49,13214.2,6926.88,-42.6892,72.0151,-48.0226,52.6892,-12.0151,78.0226
446.7,3863.62,13596,6408.09,3603.38,13206.1,6992.92,-47.8504,66.1001,-39.1501,57.8504,-6.10009,69.1501
447.68,3815.19,13657.9,6373.96,3661.61,13202.9,7056.45,-50.6346,60.5163,-30.7744,60.6346,-0.516276,60.7744
448.751,3760.29,13719.9,6345.22,3727.22,13205.2,7117.31,-51.6492,55.4377,-23.1566,61.6492,4.56226,53.1566
449.933,3699.27,13782.6,6322.03,3800.07,13213.4,7175.97,-51.3929,50.8743,-16.3114,61.3929,9.12575,46.3114
451.252,3632.18,13847,6304.71,3880.34,13228.2,7232.87,-50.2163,46.7883,-10.1824,60.2163,13.2117,40.1824
452.735,3559.05,13913.5,6293.83,3968.3,13250.6,7288.23,-48.3613,43.1333,-4.69991,58.3613,16.8667,34.6999
454.412,3479.92,13983,6290.22,4064.2,13281.7,7342.14,-45.9974,39.8638,0.204326,55.9974,20.1362,29.7957
456.316,3394.96,14056,6294.96,4168.2,13323,7394.53,-43.2439,36.9382,4.59263,53.2439,23.0618,25.4074
458.485,3304.49,14133.2,6309.35,4280.36,13375.9,7445.21,-40.1845,34.3196,8.52067,50.1845,25.6804,21.4793
460.964,3209.05,14215.2,6335,4400.59,13442.6,7493.91,-36.8759,31.9749,12.0376,46.8759,28.0251,17.9624
463.801,3109.47,14302.8,6373.82,4528.55,13525.2,7540.23,-33.3533,29.8757,15.1864,43.3533,30.1243,14.8136
466.954,3010.08,14394,6426.18,4659.46,13623.2,7582.44,-29.7474,28.0504,17.9243,39.7474,31.9496,12.0757
470.437,2912.94,14488.9,6492.92,4791.44,13737.4,7620.19,-26.0853,26.4658,20.3013,36.0853,33.5342,9.6987
474.278,2819.98,14587.8,6575.02,4922.8,13868.9,7653.32,-22.3658,25.0886,22.3671,32.3658,34.9114,7.6329
478.503,2733.58,14691.2,6673.46,5051.45,14019,7681.64,-18.579,23.8943,24.1586,28.579,36.1057,5.84142
